Volume	water	STD1	STD 3	Sample
20.000	0.0	57.0044	671.429	2716.9
20.017	0.0	58.3162	630.304	2739.7
20.033	0.0	59.2408	591.436	2732.74
20.050	0.0	58.3748	555.664	2695.24
20.067	0.0	55.1166	523.245	2626.25
20.083	0.0	52.1402	489.931	2423.17
20.100	0.0	50.0505	457.642	2294.78
20.117	0.0	47.4648	426.961	2148.92
20.133	0.0	45.208	396.734	1996.07
20.150	0.0	43.6442	369.876	1845.75
20.167	0.0	40.6567	342.359	1700.48
20.183	0.0	38.6397	316.633	1550.73
20.200	0.0	36.5059	274.263	1413.67
20.217	0.0	31.772	254.303	1288.95
20.233	0.0	30.8204	234.272	1173.28
20.250	0.0	30.7015	216.618	969.862
20.267	0.0	30.3808	200.101	886.436
20.283	0.0	29.0671	186.351	815.055
20.300	0.0	27.3867	172.61	749.499
20.317	0.0	26.9613	161.161	695.699
20.333	0.0	27.2956	148.598	651.195
20.350	0.0	28.9698	137.038	613.865
20.367	0.0	29.7795	127.081	582.692
20.383	0.0	30.6578	118.263	560.707
20.400	0.0	31.9523	108.142	543.319
20.417	0.0	34.3251	100.317	525.0
20.433	0.0	34.9974	86.6899	521.267
20.450	0.0	36.6135	82.2313	519.904
20.467	0.0	37.3489	77.2309	522.113
20.483	0.0	37.2246	72.801	525.821
20.500	0.0	38.4334	69.0787	528.808
20.517	0.0	39.629	65.7298	533.552
20.533	0.0	42.0629	60.9598	534.454
20.550	0.0	42.2979	55.946	536.74
20.567	0.0	43.8044	52.5112	541.172
20.583	0.0	44.1347	49.6802	541.567
20.600	0.0	45.0274	48.3345	544.055
20.617	0.0	47.2647	46.0494	547.248
20.633	0.0	49.1007	43.4097	550.17
20.650	0.0	49.3293	42.8235	554.444
20.667	0.0	48.3658	39.3801	561.939
20.683	0.0	45.8724	37.123	571.012
20.700	0.0	45.1915	36.2916	583.162
20.717	0.0	45.6969	36.1	600.727
20.733	0.0	44.4876	34.7794	650.585
20.750	0.0	44.1938	33.5007	684.508
20.767	0.0	43.698	32.1798	723.614
20.783	0.0	43.7198	32.8608	772.612
20.800	0.0	43.4637	33.2901	831.286
20.817	0.0	41.4704	31.9244	899.275
20.833	0.0	41.2869	31.0302	976.959
20.850	0.0	38.9802	30.1487	1066.67
20.867	0.0	38.1701	30.7598	1168.55
20.883	0.0	38.0914	30.7516	1399.21
20.900	0.0	36.5843	29.4496	1529.57
20.917	0.0	34.31	28.6584	1668.69
20.933	0.0	33.1634	28.8221	1812.0
20.950	0.0	31.8242	28.5935	1953.98
20.967	0.0	30.5369	28.1289	2096.01
20.983	0.0	24.7583	28.3379	2232.61
21.000	0.0	23.8377	28.4475	2357.57
21.017	0.0	22.4574	28.8114	2469.27
21.033	0.0	19.662	30.0177	2560.61
21.050	0.0	17.9383	30.6357	2678.23
21.067	0.0	16.1555	31.1922	2696.67
21.083	0.0	13.4236	31.424	2685.58
21.100	0.0	11.6448	31.9936	2651.03
21.117	0.0	10.1143	29.7856	2588.87
21.133	0.0	8.21611	30.1324	2504.19
21.150	0.0	8.01716	29.4673	2399.63
21.167	0.0	7.72607	28.4585	2277.28
21.183	0.0	5.87552	27.4589	2140.3
21.200	0.0	4.35996	28.5498	1850.2
21.217	0.0	5.03473	29.0264	1704.51
21.233	0.0	4.27335	28.7065	1556.54
21.250	0.0	3.24499	27.5105	1416.97
21.267	0.0	2.42634	26.6686	1287.91
21.283	0.0	4.65545	26.1186	1167.63
21.300	0.0	4.19098	24.8694	1053.95
21.317	0.0	3.97921	24.7122	951.053
21.333	0.0	4.27465	24.7179	859.851
21.350	0.0	2.86478	23.8212	781.791
21.367	0.0	2.08176	22.3955	651.507
21.383	0.0	3.08264	20.669	599.855
21.400	0.0	2.71076	20.7894	558.196
21.417	0.0	2.98295	20.4249	520.937
21.433	0.0	2.86835	21.2919	492.098
21.450	0.0	3.20528	21.2715	474.359
21.467	0.0	3.8082	21.3338	463.403
21.483	0.0	5.27949	21.0649	457.736
21.500	0.0	5.89307	19.5645	457.701
21.517	0.0	6.37354	20.6707	465.46
21.533	0.0	6.82158	21.4783	507.483
21.550	0.0	6.66438	21.9261	543.411
21.567	0.0	5.50142	21.7972	586.624
21.583	0.0	6.01377	22.428	643.15
21.600	0.0	6.09084	21.7819	715.208
21.617	0.0	4.12311	22.7572	804.618
21.633	0.0	4.51433	23.4606	909.494
21.650	0.0	5.52435	22.5514	1041.5
21.667	0.0	5.3673	21.0303	1198.65
21.683	0.0	4.30715	22.271	1587.7
21.700	0.0	4.18565	24.4926	1854.69
21.717	0.0	4.9865	25.2115	2161.42
21.733	0.0	4.12999	25.201	2520.23
21.750	0.0	0.948387	25.0079	2933.51
21.767	0.0	0.0	25.9646	3412.09
21.783	0.0	0.0	27.4496	3974.64
21.800	0.0	0.0	29.1645	4614.1
21.817	0.0	0.0	30.6742	5350.46
21.833	0.0	0.0	30.6957	6187.78
21.850	0.0	0.0	29.9434	8153.2
21.867	0.0	0.0	27.176	9279.16
21.883	0.0	0.0	26.6925	10498.6
21.900	0.0	0.0	22.5785	11776.6
21.917	0.0	0.0	18.4474	13131.4
21.933	0.0	0.0	13.7488	14502.7
21.950	0.0	0.0	6.48413	15870.5
21.967	0.0	0.0	1.18467	17194.8
21.983	0.0	0.0	0.0	18454.4
22.000	0.0	0.0	0.0	20606.6
22.017	0.0	0.0	0.0	21435.9
22.033	0.0	0.0	0.0	22051.6
22.050	0.0	0.0	0.0	22449.0
22.067	0.0	0.0	0.0	22612.9
22.083	0.0	0.0	0.0	22549.1
22.100	0.0	0.0	0.0	22262.6
22.117	0.0	0.0	0.0	21762.2
22.133	0.0	0.0	0.0	21071.8
22.150	0.0	0.0	0.0	20219.6
22.167	0.0	0.0	0.0	18138.0
22.183	0.0	0.0	0.0	16964.5
22.200	0.0	0.0	0.0	15757.5
22.217	0.0	0.0	0.0	14511.4
22.233	0.0	0.0	0.0	13294.7
22.250	0.0	0.0	0.0	12095.9
22.267	0.0	0.0	0.0	10950.3
22.283	0.0	0.0	0.0	9858.63
22.300	0.0	0.0	0.0	8833.31
22.317	0.0	0.0	0.0	7012.29
22.333	0.0	0.0	0.0	6232.07
22.350	0.0	0.0	0.0	5534.99
22.367	0.0	0.0	0.0	4925.99
22.383	0.0	0.0	0.0	4389.88
22.400	0.0	0.0	0.0	3932.7
22.417	0.0	0.0	0.0	3536.95
22.433	0.0	0.0	0.0	3213.3
22.450	0.0	0.0	0.0	2949.59
22.467	0.0	0.0	0.0	2736.9
22.483	0.0	0.0	0.0	2418.42
22.500	0.0	0.0	0.0	2298.09
22.517	0.0	0.0	0.0	2197.57
22.533	0.0	0.0	0.0	2107.63
22.550	0.0	0.0	0.0	2024.13
22.567	0.0	0.0	0.0	1943.6
22.583	0.0	0.0	0.0	1864.42
22.600	0.0	0.0	0.0	1780.96
22.617	0.0	0.0	0.0	1693.32
22.633	0.0	0.0	0.0	1602.79
22.650	0.0	0.0	0.0	1418.27
22.667	0.0	0.0	0.0	1326.39
22.683	0.0	0.0	0.0	1234.7
22.700	0.0	0.0	0.0	1144.43
22.717	0.0	0.0	0.0	1057.39
22.733	0.0	0.0	0.0	976.026
22.750	0.0	0.0	0.0	899.506
22.767	0.0	0.0	0.0	827.531
22.783	0.0	0.0	0.0	763.154
22.800	0.0	0.0	0.0	648.105
22.817	0.0	0.0	0.0	598.235
22.833	0.0	0.0	0.0	554.909
22.850	0.0	0.0	0.0	517.211
22.867	0.0	0.0	0.0	484.319
22.883	0.0	0.0	0.0	452.737
22.900	0.0	0.0	0.0	424.555
22.917	0.0	0.0	0.0	399.412
22.933	0.0	0.0	0.0	379.321
22.950	0.0	0.0	0.0	359.488
22.967	0.0	0.0	0.0	326.259
22.983	0.0	0.0	0.0	314.544
23.000	0.0	0.0	0.0	302.913
23.017	0.0	0.0	0.0	292.089
23.033	0.0	0.0	0.0	282.611
23.050	0.0	0.0	0.0	276.616
23.067	0.0	0.0	0.0	270.729
23.083	0.0	0.0	0.0	263.043
23.100	0.0	0.0	0.0	259.05
23.117	0.0	0.0	0.0	251.333
23.133	0.0	0.0	0.0	249.972
23.150	0.0	0.0	0.0	247.982
23.167	0.0	0.0	0.0	245.51
23.183	0.0	0.0	0.0	245.218
23.200	0.0	0.0	0.0	245.438
23.217	0.0	0.0	0.0	242.546
23.233	0.0	0.0	0.0	238.654
23.250	0.0	0.0	0.0	236.407
23.267	0.0	0.0	0.0	233.715
23.283	0.0	0.0	0.0	226.556
23.300	0.0	0.0	0.0	222.394
23.317	0.0	0.0	0.0	217.263
23.333	0.0	0.579615	0.0	212.341
23.350	0.0	1.82195	0.0	206.903
23.367	0.0	2.89327	0.0	199.794
23.383	0.0	3.93522	0.0	193.336
23.400	0.0	4.50681	0.0	186.448
23.417	0.0	4.41709	0.0	179.544
23.433	0.0	3.90387	0.0	172.647
23.450	0.0	3.09892	0.0	159.021
23.467	0.0	1.88448	0.0	152.052
23.483	0.0	0.87865	0.0	145.222
23.500	0.0	0.762493	0.0	139.354
23.517	0.0	0.926031	0.0	131.81
23.533	0.0	0.0	0.0	125.093
23.550	0.0	0.0	0.0	119.759
23.567	0.0	0.0	0.230408	114.859
23.583	0.0	0.0	1.5259	109.679
23.600	0.0	0.0	4.09501	100.274
23.617	0.0	0.0	6.72275	95.8176
23.633	0.0	0.0	7.53702	90.9511
23.650	0.0	0.069683	8.84768	86.0003
23.667	0.0	0.115311	10.1637	82.2652
23.683	0.0	0.369141	10.6736	79.0887
23.700	0.0	1.14392	12.0065	76.1731
23.717	0.0	1.36541	13.4092	73.394
23.733	0.0	4.53557	13.8224	72.3112
23.750	0.0	6.25419	15.7195	70.6312
23.767	0.0	8.67095	17.8508	71.8142
23.783	0.0	11.4709	18.7147	70.9958
23.800	0.0	15.3268	20.3855	70.3525
23.817	0.0	20.0418	23.0511	71.8393
23.833	0.0	25.401	25.0511	76.7217
23.850	0.0	31.0544	30.1222	80.7976
23.867	0.0	39.0636	34.1146	86.0582
23.883	4.09307	61.2586	37.0803	93.41
23.900	16.2756	76.3482	42.3204	103.525
23.917	52.2117	94.3166	49.2592	126.728
23.933	73.6034	115.358	56.8245	141.768
23.950	100.509	139.714	66.3302	159.17
23.967	133.329	167.16	77.1603	179.929
23.983	170.194	199.149	88.8472	207.381
24.000	213.812	238.859	104.399	242.063
24.017	267.19	288.439	125.067	281.997
24.033	330.362	417.318	147.968	329.202
24.050	403.21	497.743	173.33	383.357
24.067	585.182	591.981	203.255	448.479
24.083	696.273	700.419	281.801	611.504
24.100	824.845	823.882	331.269	711.711
24.117	974.016	964.725	388.77	828.05
24.133	1144.75	1130.61	453.882	960.29
24.150	1336.15	1317.26	526.921	1109.52
24.167	1549.58	1523.31	609.484	1277.98
24.183	1789.14	2017.8	702.278	1468.13
24.200	2344.8	2302.99	805.851	1679.74
24.217	2659.52	2610.87	919.357	1907.72
24.233	2993.52	2940.64	1041.42	2428.4
24.250	3348.06	3302.52	1171.97	2712.37
24.267	3721.82	3677.78	1308.57	3004.99
24.283	4106.86	4066.49	1447.75	3309.58
24.300	4495.22	4458.52	1731.29	3619.49
24.317	4883.55	4851.53	1869.22	3927.7
24.333	5260.99	5609.81	1998.2	4225.67
24.350	5948.3	5956.31	2116.88	4503.66
24.367	6243.81	6269.87	2219.43	4759.05
24.383	6495.84	6539.44	2304.94	4983.85
24.400	6694.29	6754.65	2370.91	5319.12
24.417	6834.71	6916.34	2413.64	5421.18
24.433	6916.33	7018.08	2430.92	5473.98
24.450	6935.67	7054.45	2423.53	5477.75
24.467	6891.85	7026.9	2393.61	5433.5
24.483	6626.03	6785.77	2341.31	5340.17
24.500	6412.82	6582.88	2269.05	5202.99
24.517	6147.34	6327.05	2177.78	5027.3
24.533	5846.67	6026.16	1950.73	4817.43
24.550	5519.41	5695.98	1823.78	4577.45
24.567	5170.53	5343.12	1691.89	4039.1
24.583	4808.82	4975.6	1556.24	3752.03
24.600	4443.6	4601.73	1423.21	3460.76
24.617	4075.95	4229.83	1294.43	3177.21
24.633	3368.62	3861.91	1169.56	2902.29
24.650	3043.12	3169.87	1050.53	2636.37
24.667	2738.06	2855.46	940.024	2380.14
24.683	2452.83	2560.4	838.929	2138.27
24.700	2186.33	2286.79	745.81	1916.32
24.717	1940.84	2036.76	660.184	1528.01
24.733	1721.68	1809.31	584.325	1362.95
24.750	1523.12	1605.56	517.727	1213.93
24.767	1190.29	1424.05	402.897	1078.18
24.783	1050.63	1261.72	355.723	957.765
24.800	925.85	991.83	315.839	850.259
24.817	815.546	878.653	279.98	755.816
24.833	719.576	778.317	248.024	674.519
24.850	632.454	690.45	220.442	601.877
24.867	556.766	612.403	196.715	536.38
24.883	491.432	546.021	176.391	429.64
24.900	433.973	488.017	159.429	385.574
24.917	335.997	433.754	144.068	346.409
24.933	294.315	385.414	129.105	311.635
24.950	258.323	310.94	116.699	281.821
24.967	226.328	278.967	105.722	254.033
24.983	198.088	249.482	86.6346	228.744
25.000	171.779	225.162	80.3387	206.843
25.017	149.999	204.764	73.8811	187.682
25.033	130.883	186.736	68.5233	158.083
25.050	97.5623	168.197	63.5175	145.749
25.067	82.7685	151.365	58.5904	132.773
25.083	70.7938	138.7	53.8779	121.282
25.100	58.7252	114.13	49.6705	112.638
25.117	49.1163	104.999	46.4745	104.995
25.133	39.2062	96.6247	43.2691	95.9754
25.150	30.4912	88.1314	40.2019	86.7068
25.167	22.8476	80.5702	37.3269	79.6437
25.183	14.9197	74.9601	35.3795	74.2129
25.200	1.68428	69.8797	33.4522	63.5568
25.217	0.0	62.9059	31.1796	58.2209
25.233	0.0	58.2999	30.3087	54.4991
25.250	0.0	49.6374	29.1664	51.3583
25.267	0.0	44.7164	28.3389	47.8813
25.283	0.0	40.173	26.6608	45.1867
25.300	0.0	38.1741	25.5967	42.2316
25.317	0.0	34.7652	24.0628	38.9482
25.333	0.0	31.0234	22.6557	35.5727
25.350	0.0	28.8284	22.3626	31.5168
25.367	0.0	26.3002	21.5801	29.1193
25.383	0.0	24.3947	21.3334	28.2863
25.400	0.0	21.0366	18.7011	27.2418
25.417	0.0	19.2191	16.9971	25.0371
25.433	0.0	18.3513	15.1489	23.2392
25.450	0.0	16.7844	14.4489	21.9431
25.467	0.0	15.8111	14.1108	20.8894
25.483	0.0	16.075	14.2119	18.9013
25.500	0.0	14.1882	13.2555	16.8646
25.517	0.0	12.5148	13.5442	14.5387
25.533	0.0	11.2625	13.7177	13.3752
25.550	0.0	10.0309	14.0915	12.8187
25.567	0.0	8.46638	12.7187	12.6211
25.583	0.0	7.86148	11.4848	12.7213
25.600	0.0	7.28908	11.5172	12.6985
25.617	0.0	6.5749	12.3547	11.4877
25.633	0.0	5.00068	12.0525	9.27566
25.650	0.0	3.73164	12.02	7.08742
25.667	0.0	4.03855	12.2212	5.8034
25.683	0.0	4.44987	11.5868	4.34875
25.700	0.0	3.62256	10.2662	3.15864
25.717	0.0	3.42842	10.7842	2.18228
25.733	0.0	3.47538	10.2923	0.858945
25.750	0.0	2.82156	10.077	0.70324
25.767	0.0	2.16797	10.4486	0.405888
25.783	0.0	1.3829	10.5861	0.0
25.800	0.0	0.213161	10.8573	0.0
25.817	0.0	0.676513	10.7452	0.0
25.833	0.0	0.0	10.4125	0.0
25.850	0.0	0.232459	10.1745	0.0
25.867	0.0	2.11468	9.84573	0.0
25.883	0.0	2.42791	10.5521	0.0
25.900	0.0	2.39269	12.4941	0.0
25.917	0.0	2.2364	12.4426	0.0
25.933	0.0	1.20045	12.0354	0.0
25.950	0.0	0.165366	11.2745	0.0
25.967	0.0	1.01851	9.59661	0.0
25.983	0.0	0.746582	9.49779	0.0
26.000	0.0	0.008948	9.52176	0.0
26.017	0.0	0.0	9.94474	0.206064
26.033	0.0	0.0	10.0639	0.153129
26.050	0.0	0.0714304	9.26148	0.0
26.067	0.0	0.527474	10.4294	0.0
26.083	0.0	0.90165	10.5579	0.0
26.100	0.0	1.76742	10.9562	0.0
26.117	0.0	2.63113	10.8529	0.0
26.133	0.0	2.12995	11.9182	0.0
26.150	0.0	2.46837	12.4619	0.0
26.167	0.0	0.0	12.4259	0.0
26.183	0.0	0.0	11.5308	0.0
26.200	0.0	0.0979931	10.5164	0.0
26.217	0.0	0.644535	11.8552	0.493786
26.233	0.0	0.0	11.9589	1.28309
26.250	0.0	0.188137	9.57128	3.28708
26.267	0.0	1.47885	8.64875	6.44679
26.283	0.0	1.31731	9.19002	9.88587
26.300	0.0	0.0	9.47397	12.0456
26.317	0.0	0.0	8.2782	16.6393
26.333	0.0	0.0	8.57805	20.6121
26.350	0.0	0.0399216	6.79762	24.7477
26.367	0.0	0.302647	6.59959	31.1568
26.383	0.0	0.120985	7.53316	38.3863
26.400	0.0	1.12524	7.6086	46.724
26.417	0.0	1.50125	6.81683	56.4602
26.433	0.0	0.599208	7.10955	67.6875
26.450	0.0	0.0	7.9924	82.4338
26.467	0.0	1.37403	8.15299	117.857
26.483	0.0	0.226537	8.81009	140.246
26.500	0.0	0.0	11.1288	167.881
26.517	0.0	0.0	11.9292	201.611
26.533	0.0	0.0	12.6641	241.71
26.550	0.0	0.0	13.0064	290.114
26.567	0.0	0.0	13.6998	347.369
26.583	0.0	0.0	13.4169	414.904
26.600	0.0	0.0	15.0143	493.003
26.617	0.0	0.0	15.3398	584.079
26.633	0.0	0.0	16.0372	818.525
26.650	0.0	0.0	17.7035	966.144
26.667	0.0	0.0	19.4775	1137.11
26.683	0.0	0.0298133	20.3994	1332.84
26.700	0.0	0.331224	19.8099	1560.89
26.717	0.0	0.00907318	20.9386	1827.57
26.733	0.0	0.198452	22.6045	2135.16
26.750	0.0	1.11784	26.4097	2487.15
26.767	0.0	0.107895	28.1352	2893.07
26.783	0.0	1.36377	30.7175	3361.35
26.800	0.0	0.0	34.5534	4489.09
26.817	0.0	0.034725	42.07	5171.46
26.833	0.0	0.470848	46.5216	5942.06
26.850	0.0	0.0	52.0889	6794.13
26.867	0.0		55.8345	7750.86
26.883	0.0		62.5104	8816.31
26.900	0.0		68.2983	9971.92
26.917	0.0		74.6636	11199.2
26.933	0.0		79.4527	12542.0
26.950	0.0		86.2609	15512.6
26.967	0.0		93.013	17074.0
26.983	0.0		99.6317	18671.8
27.000	0.0		104.957	20282.5
27.017	0.0		110.98	21873.7
27.033	0.0		119.209	23426.3
27.050	0.0		122.95	24903.8
27.067	0.0		124.96	26261.1
27.083	0.0		127.854	27468.7
27.100	0.0		128.58	28506.5
27.117	0.0		128.388	29985.0
27.133	0.0		127.323	30396.1
27.150			127.099	30576.8
27.167			125.064	30528.5
27.183			121.35	30262.1
27.200			117.721	29788.4
27.217			112.872	29121.3
27.233			108.074	28279.9
27.250			102.33	27284.6
27.267			92.2346	24940.0
27.283			87.5262	23473.2
27.300			82.8435	21911.8
27.317			77.5856	20524.5
27.333			71.3768	19192.8
27.350			66.3616	17822.1
27.367			61.6679	16384.3
27.383			55.2829	15087.3
27.400			50.3318	13886.5
27.417			45.8953	12693.8
27.433			43.0888	10425.2
27.450			39.6369	9481.7
27.467			36.9021	8577.61
27.483			35.8761	7689.86
27.500			28.494	6936.5
27.517			26.9791	6249.35
27.533			25.4659	5610.35
27.550			24.5448	5042.12
27.567			24.3683	4538.2
27.583			23.1738	3660.95
27.600			21.7328	3289.71
27.617			20.5701	2964.9
27.633			19.7605	2673.37
27.650			16.9689	2403.98
27.667			15.4297	2168.95
27.683			14.1905	1961.71
27.700			13.3185	1776.44
27.717			12.6876	1603.68
27.733			11.204	1453.11
27.750			9.97519	1203.21
27.767			10.3684	1092.69
27.783			9.65774	995.816
27.800			8.36128	909.038
27.817			9.24767	831.638
27.833			9.46735	759.226
27.850			9.05547	694.201
27.867			8.45152	636.742
27.883			7.87011	584.423
27.900			6.56707	534.825
27.917			6.8574	461.298
27.933			5.52869	450.875
27.950			5.6022	407.138
27.967			5.00812	313.556
27.983			5.51733	279.055
28.000			7.05984	279.026
28.017			8.71804	275.277
28.033			9.52817	262.742
28.050			10.3505	245.592
28.067			9.9276	210.516
28.083			9.73475	195.021
28.100			8.27457	182.264
28.117			6.83514	169.949
28.133			7.51949	158.241
28.150			7.35519	148.026
28.167			6.85926	138.909
28.183			9.71601	129.067
28.200			10.176	120.834
28.217			11.4749	113.11
28.233			11.7485	97.1509
28.250			12.8202	91.7145
28.267			12.5975	85.5783
28.283			11.621	79.811
28.300			12.4142	74.0068
28.317			12.5204	69.0684
28.333			13.0798	65.609
28.350			11.8982	61.1812
28.367			9.41942	55.5847
28.383			9.86647	49.6519
28.400			10.771	47.0952
28.417			9.57648	43.8747
28.433			7.56066	41.4285
28.450			5.21239	39.2446
28.467			3.91618	36.4819
28.483			3.19238	32.5757
28.500			2.78772	30.2542
28.517			2.30023	28.5887
28.533			1.99022	25.5387
28.550			1.8898	22.3412
28.567			0.0	19.6819
28.583				16.8702
28.600				15.0259
28.617				14.2378
28.633				13.2032
28.650				11.0648
28.667				10.1107
28.683				9.87907
28.700				7.53653
28.717				6.93947
28.733				5.97287
28.750				4.27565
28.767				2.63976
28.783				1.23331
28.800				1.2562
28.817				0.56264
28.833				0.0
