File Path	chrom://pc-9x9lfs2/ChromeleonLocal/Instrument Data/ICS-6000/Sequence/MD18-Full.seq/676.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	water
Injection Number	36
Position	BA1
Comment	
Processing Method	Processing
Instrument Method	Starches_Martens et al. 2018
Type	Unknown
Status	Finished
Injection Date	30-1-2020
Injection Time	20:57:56
Injection Volume (µl)	10.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	70.000000
Data Points	8401
Detector	EDet1
Generating Data System	Chromeleon 7.2.9.11323
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-2.239250
Signal Max.	3.238400
Channel	ED_1
Driver Name	DC-6000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
15.666667	0.5	-0.580650
15.675000	0.5	-0.578950
15.683333	0.5	-0.579700
15.691667	0.5	-0.579450
15.700000	0.5	-0.580950
15.708333	0.5	-0.583350
15.716667	0.5	-0.582350
15.725000	0.5	-0.583500
15.733333	0.5	-0.584050
15.741667	0.5	-0.585400
15.750000	0.5	-0.581900
15.758333	0.5	-0.580400
15.766667	0.5	-0.581850
15.775000	0.5	-0.582000
15.783333	0.5	-0.580200
15.791667	0.5	-0.581850
15.800000	0.5	-0.583300
15.808333	0.5	-0.581950
15.816667	0.5	-0.580850
15.825000	0.5	-0.582150
15.833333	0.5	-0.582800
15.841667	0.5	-0.583300
15.850000	0.5	-0.584350
15.858333	0.5	-0.585550
15.866667	0.5	-0.586150
15.875000	0.5	-0.585250
15.883333	0.5	-0.585600
15.891667	0.5	-0.587400
15.900000	0.5	-0.587550
15.908333	0.5	-0.586600
15.916667	0.5	-0.586350
15.925000	0.5	-0.587150
15.933333	0.5	-0.588850
15.941667	0.5	-0.587400
15.950000	0.5	-0.586150
15.958333	0.5	-0.590100
15.966667	0.5	-0.589800
15.975000	0.5	-0.592200
15.983333	0.5	-0.591300
15.991667	0.5	-0.590700
16.000000	0.5	-0.592450
16.008333	0.5	-0.588900
16.016667	0.5	-0.590350
16.025000	0.5	-0.589250
16.033333	0.5	-0.589250
16.041667	0.5	-0.589550
16.050000	0.5	-0.589150
16.058333	0.5	-0.590950
16.066667	0.5	-0.588900
16.075000	0.5	-0.590050
16.083333	0.5	-0.591450
16.091667	0.5	-0.590400
16.100000	0.5	-0.591050
16.108333	0.5	-0.593550
16.116667	0.5	-0.592150
16.125000	0.5	-0.593200
16.133333	0.5	-0.594200
16.141667	0.5	-0.593400
16.150000	0.5	-0.594550
16.158333	0.5	-0.593950
16.166667	0.5	-0.596700
16.175000	0.5	-0.595350
16.183333	0.5	-0.595300
16.191667	0.5	-0.594350
16.200000	0.5	-0.594700
16.208333	0.5	-0.595700
16.216667	0.5	-0.596850
16.225000	0.5	-0.599050
16.233333	0.5	-0.597950
16.241667	0.5	-0.598150
16.250000	0.5	-0.599250
16.258333	0.5	-0.598950
16.266667	0.5	-0.597800
16.275000	0.5	-0.597400
16.283333	0.5	-0.597800
16.291667	0.5	-0.597500
16.300000	0.5	-0.596350
16.308333	0.5	-0.596900
16.316667	0.5	-0.597950
16.325000	0.5	-0.597350
16.333333	0.5	-0.598550
16.341667	0.5	-0.597700
16.350000	0.5	-0.599450
16.358333	0.5	-0.599550
16.366667	0.5	-0.600900
16.375000	0.5	-0.603450
16.383333	0.5	-0.602550
16.391667	0.5	-0.602500
16.400000	0.5	-0.602350
16.408333	0.5	-0.603500
16.416667	0.5	-0.603450
16.425000	0.5	-0.603650
16.433333	0.5	-0.604300
16.441667	0.5	-0.605050
16.450000	0.5	-0.605000
16.458333	0.5	-0.602600
16.466667	0.5	-0.605450
16.475000	0.5	-0.608100
16.483333	0.5	-0.607550
16.491667	0.5	-0.609000
16.500000	0.5	-0.608100
16.508333	0.5	-0.608050
16.516667	0.5	-0.607550
16.525000	0.5	-0.605700
16.533333	0.5	-0.607400
16.541667	0.5	-0.605950
16.550000	0.5	-0.606600
16.558333	0.5	-0.607800
16.566667	0.5	-0.606750
16.575000	0.5	-0.607900
16.583333	0.5	-0.606350
16.591667	0.5	-0.606600
16.600000	0.5	-0.608250
16.608333	0.5	-0.609250
16.616667	0.5	-0.610200
16.625000	0.5	-0.609700
16.633333	0.5	-0.610900
16.641667	0.5	-0.612100
16.650000	0.5	-0.611100
16.658333	0.5	-0.611450
16.666667	0.5	-0.613100
16.675000	0.5	-0.614250
16.683333	0.5	-0.614800
16.691667	0.5	-0.614500
16.700000	0.5	-0.614450
16.708333	0.5	-0.615200
16.716667	0.5	-0.613500
16.725000	0.5	-0.614600
16.733333	0.5	-0.617800
16.741667	0.5	-0.616100
16.750000	0.5	-0.616800
16.758333	0.5	-0.617150
16.766667	0.5	-0.618600
16.775000	0.5	-0.616100
16.783333	0.5	-0.616500
16.791667	0.5	-0.617150
16.800000	0.5	-0.615550
16.808333	0.5	-0.616550
16.816667	0.5	-0.616050
16.825000	0.5	-0.616400
16.833333	0.5	-0.616900
16.841667	0.5	-0.616500
16.850000	0.5	-0.617850
16.858333	0.5	-0.617800
16.866667	0.5	-0.619750
16.875000	0.5	-0.620550
16.883333	0.5	-0.618150
16.891667	0.5	-0.618550
16.900000	0.5	-0.619450
16.908333	0.5	-0.621050
16.916667	0.5	-0.622050
16.925000	0.5	-0.620200
16.933333	0.5	-0.620800
16.941667	0.5	-0.623200
16.950000	0.5	-0.624500
16.958333	0.5	-0.623800
16.966667	0.5	-0.621550
16.975000	0.5	-0.622450
16.983333	0.5	-0.625650
16.991667	0.5	-0.627100
17.000000	0.5	-0.628400
17.008333	0.5	-0.627650
17.016667	0.5	-0.628250
17.025000	0.5	-0.628100
17.033333	0.5	-0.626250
17.041667	0.5	-0.626850
17.050000	0.5	-0.624950
17.058333	0.5	-0.625700
17.066667	0.5	-0.625400
17.075000	0.5	-0.626250
17.083333	0.5	-0.628350
17.091667	0.5	-0.627250
17.100000	0.5	-0.627200
17.108333	0.5	-0.627150
17.116667	0.5	-0.628400
17.125000	0.5	-0.629950
17.133333	0.5	-0.628950
17.141667	0.5	-0.631150
17.150000	0.5	-0.632300
17.158333	0.5	-0.631900
17.166667	0.5	-0.633500
17.175000	0.5	-0.630600
17.183333	0.5	-0.632700
17.191667	0.5	-0.634950
17.200000	0.5	-0.635550
17.208333	0.5	-0.634100
17.216667	0.5	-0.635550
17.225000	0.5	-0.632600
17.233333	0.5	-0.634650
17.241667	0.5	-0.637000
17.250000	0.5	-0.638250
17.258333	0.5	-0.639050
17.266667	0.5	-0.640400
17.275000	0.5	-0.637700
17.283333	0.5	-0.639450
17.291667	0.5	-0.636300
17.300000	0.5	-0.636450
17.308333	0.5	-0.636750
17.316667	0.5	-0.636250
17.325000	0.5	-0.637550
17.333333	0.5	-0.638250
17.341667	0.5	-0.639650
17.350000	0.5	-0.638700
17.358333	0.5	-0.637900
17.366667	0.5	-0.639500
17.375000	0.5	-0.638800
17.383333	0.5	-0.640900
17.391667	0.5	-0.642450
17.400000	0.5	-0.643400
17.408333	0.5	-0.643650
17.416667	0.5	-0.643000
17.425000	0.5	-0.643950
17.433333	0.5	-0.645850
17.441667	0.5	-0.645850
17.450000	0.5	-0.645650
17.458333	0.5	-0.647250
17.466667	0.5	-0.646050
17.475000	0.5	-0.647200
17.483333	0.5	-0.645600
17.491667	0.5	-0.646150
17.500000	0.5	-0.649000
17.508333	0.5	-0.648250
17.516667	0.5	-0.649200
17.525000	0.5	-0.648150
17.533333	0.5	-0.650850
17.541667	0.5	-0.648100
17.550000	0.5	-0.646750
17.558333	0.5	-0.646450
17.566667	0.5	-0.647400
17.575000	0.5	-0.646850
17.583333	0.5	-0.647850
17.591667	0.5	-0.649050
17.600000	0.5	-0.648700
17.608333	0.5	-0.649400
17.616667	0.5	-0.648800
17.625000	0.5	-0.649050
17.633333	0.5	-0.650100
17.641667	0.5	-0.651750
17.650000	0.5	-0.650400
17.658333	0.5	-0.651500
17.666667	0.5	-0.652550
17.675000	0.5	-0.653400
17.683333	0.5	-0.653150
17.691667	0.5	-0.654800
17.700000	0.5	-0.655400
17.708333	0.5	-0.653950
17.716667	0.5	-0.653400
17.725000	0.5	-0.654000
17.733333	0.5	-0.655700
17.741667	0.5	-0.652050
17.750000	0.5	-0.655650
17.758333	0.5	-0.656900
17.766667	0.5	-0.657300
17.775000	0.5	-0.658350
17.783333	0.5	-0.657950
17.791667	0.5	-0.658200
17.800000	0.5	-0.656050
17.808333	0.5	-0.656750
17.816667	0.5	-0.657150
17.825000	0.5	-0.655850
17.833333	0.5	-0.658050
17.841667	0.5	-0.657350
17.850000	0.5	-0.657150
17.858333	0.5	-0.657950
17.866667	0.5	-0.657350
17.875000	0.5	-0.657950
17.883333	0.5	-0.657800
17.891667	0.5	-0.659500
17.900000	0.5	-0.660900
17.908333	0.5	-0.658150
17.916667	0.5	-0.659150
17.925000	0.5	-0.660100
17.933333	0.5	-0.661500
17.941667	0.5	-0.663550
17.950000	0.5	-0.661450
17.958333	0.5	-0.661900
17.966667	0.5	-0.664450
17.975000	0.5	-0.665500
17.983333	0.5	-0.665800
17.991667	0.5	-0.662100
18.000000	0.5	-0.664200
18.008333	0.5	-0.666200
18.016667	0.5	-0.668350
18.025000	0.5	-0.667800
18.033333	0.5	-0.667350
18.041667	0.5	-0.669200
18.050000	0.5	-0.668150
18.058333	0.5	-0.664400
18.066667	0.5	-0.665500
18.075000	0.5	-0.665100
18.083333	0.5	-0.665750
18.091667	0.5	-0.666000
18.100000	0.5	-0.666800
18.108333	0.5	-0.667700
18.116667	0.5	-0.667850
18.125000	0.5	-0.667800
18.133333	0.5	-0.667800
18.141667	0.5	-0.669100
18.150000	0.5	-0.670950
18.158333	0.5	-0.671150
18.166667	0.5	-0.671100
18.175000	0.5	-0.673950
18.183333	0.5	-0.672800
18.191667	0.5	-0.672550
18.200000	0.5	-0.672800
18.208333	0.5	-0.674650
18.216667	0.5	-0.675150
18.225000	0.5	-0.675500
18.233333	0.5	-0.674750
18.241667	0.5	-0.675850
18.250000	0.5	-0.674100
18.258333	0.5	-0.675050
18.266667	0.5	-0.678050
18.275000	0.5	-0.679550
18.283333	0.5	-0.678800
18.291667	0.5	-0.678750
18.300000	0.5	-0.679200
18.308333	0.5	-0.679150
18.316667	0.5	-0.675400
18.325000	0.5	-0.676500
18.333333	0.5	-0.677400
18.341667	0.5	-0.676750
18.350000	0.5	-0.676550
18.358333	0.5	-0.676850
18.366667	0.5	-0.676650
18.375000	0.5	-0.678250
18.383333	0.5	-0.676850
18.391667	0.5	-0.678000
18.400000	0.5	-0.678850
18.408333	0.5	-0.678400
18.416667	0.5	-0.680000
18.425000	0.5	-0.678850
18.433333	0.5	-0.678900
18.441667	0.5	-0.680350
18.450000	0.5	-0.680700
18.458333	0.5	-0.679750
18.466667	0.5	-0.681800
18.475000	0.5	-0.682950
18.483333	0.5	-0.683900
18.491667	0.5	-0.682150
18.500000	0.5	-0.682900
18.508333	0.5	-0.680550
18.516667	0.5	-0.683600
18.525000	0.5	-0.684050
18.533333	0.5	-0.686200
18.541667	0.5	-0.685350
18.550000	0.5	-0.686200
18.558333	0.5	-0.686550
18.566667	0.5	-0.684600
18.575000	0.5	-0.685000
18.583333	0.5	-0.684800
18.591667	0.5	-0.684100
18.600000	0.5	-0.685350
18.608333	0.5	-0.685150
18.616667	0.5	-0.685650
18.625000	0.5	-0.687050
18.633333	0.5	-0.685900
18.641667	0.5	-0.686900
18.650000	0.5	-0.686350
18.658333	0.5	-0.689050
18.666667	0.5	-0.688350
18.675000	0.5	-0.690000
18.683333	0.5	-0.692350
18.691667	0.5	-0.690750
18.700000	0.5	-0.691300
18.708333	0.5	-0.693050
18.716667	0.5	-0.692950
18.725000	0.5	-0.693500
18.733333	0.5	-0.692350
18.741667	0.5	-0.692150
18.750000	0.5	-0.693200
18.758333	0.5	-0.691550
18.766667	0.5	-0.690100
18.775000	0.5	-0.695150
18.783333	0.5	-0.693450
18.791667	0.5	-0.694650
18.800000	0.5	-0.695450
18.808333	0.5	-0.694550
18.816667	0.5	-0.695500
18.825000	0.5	-0.694150
18.833333	0.5	-0.692300
18.841667	0.5	-0.693600
18.850000	0.5	-0.693350
18.858333	0.5	-0.693400
18.866667	0.5	-0.694150
18.875000	0.5	-0.694800
18.883333	0.5	-0.696250
18.891667	0.5	-0.696550
18.900000	0.5	-0.695250
18.908333	0.5	-0.698850
18.916667	0.5	-0.697150
18.925000	0.5	-0.698000
18.933333	0.5	-0.698450
18.941667	0.5	-0.697900
18.950000	0.5	-0.699950
18.958333	0.5	-0.699150
18.966667	0.5	-0.699550
18.975000	0.5	-0.699600
18.983333	0.5	-0.699700
18.991667	0.5	-0.701750
19.000000	0.5	-0.701050
19.008333	0.5	-0.701100
19.016667	0.5	-0.698300
19.025000	0.5	-0.701300
19.033333	0.5	-0.703300
19.041667	0.5	-0.703650
19.050000	0.5	-0.704600
19.058333	0.5	-0.703750
19.066667	0.5	-0.703250
19.075000	0.5	-0.702450
19.083333	0.5	-0.701950
19.091667	0.5	-0.700650
19.100000	0.5	-0.700450
19.108333	0.5	-0.701600
19.116667	0.5	-0.700600
19.125000	0.5	-0.701250
19.133333	0.5	-0.702900
19.141667	0.5	-0.702650
19.150000	0.5	-0.702050
19.158333	0.5	-0.703100
19.166667	0.5	-0.703300
19.175000	0.5	-0.704950
19.183333	0.5	-0.705200
19.191667	0.5	-0.706050
19.200000	0.5	-0.708750
19.208333	0.5	-0.707000
19.216667	0.5	-0.706200
19.225000	0.5	-0.707750
19.233333	0.5	-0.710300
19.241667	0.5	-0.709700
19.250000	0.5	-0.709750
19.258333	0.5	-0.708050
19.266667	0.5	-0.709250
19.275000	0.5	-0.708500
19.283333	0.5	-0.708900
19.291667	0.5	-0.711750
19.300000	0.5	-0.710900
19.308333	0.5	-0.711900
19.316667	0.5	-0.712750
19.325000	0.5	-0.711500
19.333333	0.5	-0.711300
19.341667	0.5	-0.709800
19.350000	0.5	-0.711250
19.358333	0.5	-0.710050
19.366667	0.5	-0.709550
19.375000	0.5	-0.711450
19.383333	0.5	-0.712250
19.391667	0.5	-0.711550
19.400000	0.5	-0.713400
19.408333	0.5	-0.711750
19.416667	0.5	-0.712950
19.425000	0.5	-0.714150
19.433333	0.5	-0.714000
19.441667	0.5	-0.714750
19.450000	0.5	-0.712650
19.458333	0.5	-0.713850
19.466667	0.5	-0.715700
19.475000	0.5	-0.715800
19.483333	0.5	-0.717300
19.491667	0.5	-0.717350
19.500000	0.5	-0.717700
19.508333	0.5	-0.717350
19.516667	0.5	-0.718850
19.525000	0.5	-0.718950
19.533333	0.5	-0.716750
19.541667	0.5	-0.719550
19.550000	0.5	-0.720150
19.558333	0.5	-0.721650
19.566667	0.5	-0.720950
19.575000	0.5	-0.721600
19.583333	0.5	-0.722200
19.591667	0.5	-0.720800
19.600000	0.5	-0.720950
19.608333	0.5	-0.720750
19.616667	0.5	-0.721750
19.625000	0.5	-0.720300
19.633333	0.5	-0.721000
19.641667	0.5	-0.722750
19.650000	0.5	-0.723600
19.658333	0.5	-0.723250
19.666667	0.5	-0.724450
19.675000	0.5	-0.724550
19.683333	0.5	-0.726950
19.691667	0.5	-0.728100
19.700000	0.5	-0.727300
19.708333	0.5	-0.729400
19.716667	0.5	-0.729950
19.725000	0.5	-0.729800
19.733333	0.5	-0.729800
19.741667	0.5	-0.730650
19.750000	0.5	-0.731400
19.758333	0.5	-0.732250
19.766667	0.5	-0.733100
19.775000	0.5	-0.733550
19.783333	0.5	-0.731850
19.791667	0.5	-0.731100
19.800000	0.5	-0.734050
19.808333	0.5	-0.734950
19.816667	0.5	-0.736050
19.825000	0.5	-0.736200
19.833333	0.5	-0.735400
19.841667	0.5	-0.735200
19.850000	0.5	-0.734650
19.858333	0.5	-0.733300
19.866667	0.5	-0.735200
19.875000	0.5	-0.733150
19.883333	0.5	-0.733900
19.891667	0.5	-0.735650
19.900000	0.5	-0.735950
19.908333	0.5	-0.736050
19.916667	0.5	-0.735650
19.925000	0.5	-0.737050
19.933333	0.5	-0.737300
19.941667	0.5	-0.738000
19.950000	0.5	-0.740000
19.958333	0.5	-0.738750
19.966667	0.5	-0.739200
19.975000	0.5	-0.739350
19.983333	0.5	-0.739900
19.991667	0.5	-0.739900
20.000000	0.5	-0.741300
20.008333	0.5	-0.741800
20.016667	0.5	-0.742650
20.025000	0.5	-0.743350
20.033333	0.5	-0.742900
20.041667	0.5	-0.740050
20.050000	0.5	-0.742100
20.058333	0.5	-0.743800
20.066667	0.5	-0.744850
20.075000	0.5	-0.745850
20.083333	0.5	-0.744300
20.091667	0.5	-0.745850
20.100000	0.5	-0.745150
20.108333	0.5	-0.742950
20.116667	0.5	-0.742150
20.125000	0.5	-0.742200
20.133333	0.5	-0.743700
20.141667	0.5	-0.742100
20.150000	0.5	-0.744700
20.158333	0.5	-0.744100
20.166667	0.5	-0.744900
20.175000	0.5	-0.745450
20.183333	0.5	-0.744650
20.191667	0.5	-0.746150
20.200000	0.5	-0.747300
20.208333	0.5	-0.747250
20.216667	0.5	-0.749650
20.225000	0.5	-0.750850
20.233333	0.5	-0.748900
20.241667	0.5	-0.748500
20.250000	0.5	-0.750450
20.258333	0.5	-0.751550
20.266667	0.5	-0.753100
20.275000	0.5	-0.750250
20.283333	0.5	-0.751350
20.291667	0.5	-0.751900
20.300000	0.5	-0.751950
20.308333	0.5	-0.753000
20.316667	0.5	-0.754800
20.325000	0.5	-0.753850
20.333333	0.5	-0.754500
20.341667	0.5	-0.755600
20.350000	0.5	-0.755500
20.358333	0.5	-0.754300
20.366667	0.5	-0.753400
20.375000	0.5	-0.753850
20.383333	0.5	-0.753150
20.391667	0.5	-0.754700
20.400000	0.5	-0.756000
20.408333	0.5	-0.755250
20.416667	0.5	-0.756100
20.425000	0.5	-0.757650
20.433333	0.5	-0.756150
20.441667	0.5	-0.757450
20.450000	0.5	-0.757900
20.458333	0.5	-0.759900
20.466667	0.5	-0.758850
20.475000	0.5	-0.757850
20.483333	0.5	-0.757500
20.491667	0.5	-0.757850
20.500000	0.5	-0.759950
20.508333	0.5	-0.760650
20.516667	0.5	-0.759700
20.525000	0.5	-0.761450
20.533333	0.5	-0.761200
20.541667	0.5	-0.763050
20.550000	0.5	-0.759650
20.558333	0.5	-0.759300
20.566667	0.5	-0.764200
20.575000	0.5	-0.763400
20.583333	0.5	-0.763400
20.591667	0.5	-0.764300
20.600000	0.5	-0.764850
20.608333	0.5	-0.763250
20.616667	0.5	-0.763650
20.625000	0.5	-0.762650
20.633333	0.5	-0.762800
20.641667	0.5	-0.763050
20.650000	0.5	-0.762350
20.658333	0.5	-0.763700
20.666667	0.5	-0.764350
20.675000	0.5	-0.764500
20.683333	0.5	-0.764850
20.691667	0.5	-0.764550
20.700000	0.5	-0.764400
20.708333	0.5	-0.765100
20.716667	0.5	-0.766100
20.725000	0.5	-0.765950
20.733333	0.5	-0.767000
20.741667	0.5	-0.767350
20.750000	0.5	-0.766900
20.758333	0.5	-0.767650
20.766667	0.5	-0.767800
20.775000	0.5	-0.767550
20.783333	0.5	-0.768000
20.791667	0.5	-0.765750
20.800000	0.5	-0.765750
20.808333	0.5	-0.765050
20.816667	0.5	-0.765200
20.825000	0.5	-0.767900
20.833333	0.5	-0.766500
20.841667	0.5	-0.767300
20.850000	0.5	-0.767050
20.858333	0.5	-0.767450
20.866667	0.5	-0.766550
20.875000	0.5	-0.763700
20.883333	0.5	-0.763600
20.891667	0.5	-0.761900
20.900000	0.5	-0.760450
20.908333	0.5	-0.762350
20.916667	0.5	-0.764150
20.925000	0.5	-0.762700
20.933333	0.5	-0.765150
20.941667	0.5	-0.764850
20.950000	0.5	-0.765100
20.958333	0.5	-0.765350
20.966667	0.5	-0.765900
20.975000	0.5	-0.768450
20.983333	0.5	-0.765450
20.991667	0.5	-0.767800
21.000000	0.5	-0.767600
21.008333	0.5	-0.768150
21.016667	0.5	-0.767850
21.025000	0.5	-0.768550
21.033333	0.5	-0.770200
21.041667	0.5	-0.771150
21.050000	0.5	-0.770750
21.058333	0.5	-0.769800
21.066667	0.5	-0.768700
21.075000	0.5	-0.772100
21.083333	0.5	-0.772900
21.091667	0.5	-0.773900
21.100000	0.5	-0.772350
21.108333	0.5	-0.773500
21.116667	0.5	-0.774600
21.125000	0.5	-0.773450
21.133333	0.5	-0.771950
21.141667	0.5	-0.770350
21.150000	0.5	-0.771100
21.158333	0.5	-0.771600
21.166667	0.5	-0.771500
21.175000	0.5	-0.772150
21.183333	0.5	-0.773400
21.191667	0.5	-0.772600
21.200000	0.5	-0.773450
21.208333	0.5	-0.774350
21.216667	0.5	-0.775200
21.225000	0.5	-0.776200
21.233333	0.5	-0.776500
21.241667	0.5	-0.777650
21.250000	0.5	-0.778950
21.258333	0.5	-0.778850
21.266667	0.5	-0.779150
21.275000	0.5	-0.780150
21.283333	0.5	-0.780850
21.291667	0.5	-0.781650
21.300000	0.5	-0.779100
21.308333	0.5	-0.780600
21.316667	0.5	-0.782150
21.325000	0.5	-0.779300
21.333333	0.5	-0.783050
21.341667	0.5	-0.784850
21.350000	0.5	-0.784550
21.358333	0.5	-0.785100
21.366667	0.5	-0.786200
21.375000	0.5	-0.785650
21.383333	0.5	-0.783550
21.391667	0.5	-0.783500
21.400000	0.5	-0.786350
21.408333	0.5	-0.784250
21.416667	0.5	-0.784700
21.425000	0.5	-0.786450
21.433333	0.5	-0.785200
21.441667	0.5	-0.784900
21.450000	0.5	-0.785850
21.458333	0.5	-0.786500
21.466667	0.5	-0.787000
21.475000	0.5	-0.787100
21.483333	0.5	-0.789050
21.491667	0.5	-0.789000
21.500000	0.5	-0.787550
21.508333	0.5	-0.789000
21.516667	0.5	-0.790300
21.525000	0.5	-0.791850
21.533333	0.5	-0.791050
21.541667	0.5	-0.792300
21.550000	0.5	-0.791750
21.558333	0.5	-0.792000
21.566667	0.5	-0.792400
21.575000	0.5	-0.792700
21.583333	0.5	-0.791850
21.591667	0.5	-0.793500
21.600000	0.5	-0.795750
21.608333	0.5	-0.797000
21.616667	0.5	-0.794950
21.625000	0.5	-0.796400
21.633333	0.5	-0.794450
21.641667	0.5	-0.793850
21.650000	0.5	-0.792350
21.658333	0.5	-0.793950
21.666667	0.5	-0.794650
21.675000	0.5	-0.794300
21.683333	0.5	-0.794800
21.691667	0.5	-0.796200
21.700000	0.5	-0.796300
21.708333	0.5	-0.798400
21.716667	0.5	-0.797600
21.725000	0.5	-0.797800
21.733333	0.5	-0.799050
21.741667	0.5	-0.798900
21.750000	0.5	-0.800350
21.758333	0.5	-0.801400
21.766667	0.5	-0.801850
21.775000	0.5	-0.802000
21.783333	0.5	-0.799950
21.791667	0.5	-0.802550
21.800000	0.5	-0.801300
21.808333	0.5	-0.802550
21.816667	0.5	-0.802800
21.825000	0.5	-0.802500
21.833333	0.5	-0.800000
21.841667	0.5	-0.802750
21.850000	0.5	-0.803800
21.858333	0.5	-0.804950
21.866667	0.5	-0.805000
21.875000	0.5	-0.804750
21.883333	0.5	-0.805250
21.891667	0.5	-0.805000
21.900000	0.5	-0.802800
21.908333	0.5	-0.803750
21.916667	0.5	-0.803650
21.925000	0.5	-0.803800
21.933333	0.5	-0.804150
21.941667	0.5	-0.803150
21.950000	0.5	-0.806500
21.958333	0.5	-0.804900
21.966667	0.5	-0.805800
21.975000	0.5	-0.806250
21.983333	0.5	-0.807050
21.991667	0.5	-0.808550
22.000000	0.5	-0.808550
22.008333	0.5	-0.808300
22.016667	0.5	-0.809550
22.025000	0.5	-0.811500
22.033333	0.5	-0.810100
22.041667	0.5	-0.811100
22.050000	0.5	-0.811550
22.058333	0.5	-0.812100
22.066667	0.5	-0.813550
22.075000	0.5	-0.813000
22.083333	0.5	-0.812500
22.091667	0.5	-0.812950
22.100000	0.5	-0.814700
22.108333	0.5	-0.815750
22.116667	0.5	-0.815800
22.125000	0.5	-0.815400
22.133333	0.5	-0.816350
22.141667	0.5	-0.817500
22.150000	0.5	-0.814700
22.158333	0.5	-0.814050
22.166667	0.5	-0.815900
22.175000	0.5	-0.814700
22.183333	0.5	-0.814850
22.191667	0.5	-0.817850
22.200000	0.5	-0.817450
22.208333	0.5	-0.816900
22.216667	0.5	-0.817600
22.225000	0.5	-0.817250
22.233333	0.5	-0.818750
22.241667	0.5	-0.819450
22.250000	0.5	-0.819200
22.258333	0.5	-0.822250
22.266667	0.5	-0.821700
22.275000	0.5	-0.821000
22.283333	0.5	-0.819950
22.291667	0.5	-0.822350
22.300000	0.5	-0.823000
22.308333	0.5	-0.823650
22.316667	0.5	-0.823150
22.325000	0.5	-0.821550
22.333333	0.5	-0.822100
22.341667	0.5	-0.822050
22.350000	0.5	-0.820100
22.358333	0.5	-0.824950
22.366667	0.5	-0.826000
22.375000	0.5	-0.825100
22.383333	0.5	-0.824450
22.391667	0.5	-0.825000
22.400000	0.5	-0.826450
22.408333	0.5	-0.823600
22.416667	0.5	-0.823750
22.425000	0.5	-0.824750
22.433333	0.5	-0.825100
22.441667	0.5	-0.825300
22.450000	0.5	-0.826850
22.458333	0.5	-0.825450
22.466667	0.5	-0.826350
22.475000	0.5	-0.825200
22.483333	0.5	-0.827100
22.491667	0.5	-0.826600
22.500000	0.5	-0.827500
22.508333	0.5	-0.829250
22.516667	0.5	-0.827650
22.525000	0.5	-0.827450
22.533333	0.5	-0.829350
22.541667	0.5	-0.829600
22.550000	0.5	-0.830100
22.558333	0.5	-0.829250
22.566667	0.5	-0.829350
22.575000	0.5	-0.829150
22.583333	0.5	-0.829150
22.591667	0.5	-0.830150
22.600000	0.5	-0.828550
22.608333	0.5	-0.829650
22.616667	0.5	-0.831900
22.625000	0.5	-0.832650
22.633333	0.5	-0.834350
22.641667	0.5	-0.833200
22.650000	0.5	-0.833500
22.658333	0.5	-0.833400
22.666667	0.5	-0.833800
22.675000	0.5	-0.831350
22.683333	0.5	-0.832350
22.691667	0.5	-0.832750
22.700000	0.5	-0.832250
22.708333	0.5	-0.833650
22.716667	0.5	-0.835100
22.725000	0.5	-0.834100
22.733333	0.5	-0.833900
22.741667	0.5	-0.834600
22.750000	0.5	-0.835600
22.758333	0.5	-0.835800
22.766667	0.5	-0.836300
22.775000	0.5	-0.836650
22.783333	0.5	-0.837750
22.791667	0.5	-0.837250
22.800000	0.5	-0.837800
22.808333	0.5	-0.837850
22.816667	0.5	-0.838450
22.825000	0.5	-0.839200
22.833333	0.5	-0.839850
22.841667	0.5	-0.841000
22.850000	0.5	-0.838500
22.858333	0.5	-0.835850
22.866667	0.5	-0.839950
22.875000	0.5	-0.839550
22.883333	0.5	-0.841650
22.891667	0.5	-0.841100
22.900000	0.5	-0.842950
22.908333	0.5	-0.841500
22.916667	0.5	-0.841950
22.925000	0.5	-0.838950
22.933333	0.5	-0.840150
22.941667	0.5	-0.839150
22.950000	0.5	-0.839350
22.958333	0.5	-0.840450
22.966667	0.5	-0.840050
22.975000	0.5	-0.840900
22.983333	0.5	-0.840250
22.991667	0.5	-0.840500
23.000000	0.5	-0.842250
23.008333	0.5	-0.840550
23.016667	0.5	-0.842550
23.025000	0.5	-0.842750
23.033333	0.5	-0.841350
23.041667	0.5	-0.842750
23.050000	0.5	-0.842000
23.058333	0.5	-0.841700
23.066667	0.5	-0.842450
23.075000	0.5	-0.844550
23.083333	0.5	-0.843650
23.091667	0.5	-0.843250
23.100000	0.5	-0.842000
23.108333	0.5	-0.842600
23.116667	0.5	-0.841900
23.125000	0.5	-0.843000
23.133333	0.5	-0.846250
23.141667	0.5	-0.845150
